,index,morador,numero_controle,bloco,bloco_classificacao,dt_visita,dt_termino,tempo_total_entrev,idade,pais,estado,cidade,bairro_bh,regiao_bh,t_pernoite,t_qtpernoite,t_hospedagem,t_transp,t_motivo,t_outro_motivo,dias_carnaval,gasto_total,t_hospedagem.1,alimentacao,t_atrativos_passeios,transporte_interno,compras,ingressos,outros,total,qtd_pessoas_gasto,fonte_carnaval,participou_anos_anteriores,evolucao,motivo,expectativas,aval_geral,aval_banheiros,aval_seguranca,aval_precos,proxima_edicao,motivo_nao,blocos_de_rua,escola_samba_caricato,eventos_privados,palcos,t_visita_amigos,t_city_tour,t_visita_cultural,t_compras,t_gastronomia,principal_patrocinador,outro_patrocinador,genero,escolaridade,estado_civil,faixa_renda,int_renda,nivel_gastos,categoria_escolaridade,categoria_transporte,categoria_hospedagem,categoria_regiao,faixa_etaria
671,697,Morador,698,Bloco Havayanas Usadas,Outros,2018-02-12 10:37:00,2018-02-12 10:43:00,0 days 00:05:32,45,Brasil,Minas Gerais,Belo Horizonte,Santa Tereza,Leste,,,,,,,6,550.0,,500.0,,50.0,0.0,0.0,0.0,550.0,2.0,Internet (site),Sim,Melhorou,Nao respondeu,Atendeu plenamente,5.0,8.0,8.0,9.0,True,Retornara,True,False,False,False,,,,,,Skol,Prefeitura,Masculino,Ensino medio completo,Casado (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",6,Médio,Ensino Básico,,Outros,Sudeste,Meia-idade
672,698,Morador,699,Bloco Havayanas Usadas,Outros,2018-02-12 10:38:00,2018-02-12 10:44:00,0 days 00:06:20,62,Brasil,Minas Gerais,Belo Horizonte,Floresta,Leste,,,,,,,4,200.0,,120.0,,80.0,0.0,0.0,0.0,200.0,1.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Superou,5.0,8.0,9.0,10.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Skol,Feminino,Ensino superior completo,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",4,Baixo,Graduado,,Outros,Sudeste,Idoso
673,699,Morador,700,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:39:00,2018-02-12 10:44:00,0 days 00:05:24,16,Brasil,Minas Gerais,Belo Horizonte,Paulo VI,Nordeste,,,,,,,1,20.0,,5.0,,8.0,0.0,0.0,0.0,13.0,1.0,Internet (site),Nao,Nao respondeu,Nao respondeu,Superou,5.0,3.0,4.0,8.0,False,Falta de infraestrutura,True,False,False,False,,,,,,Prefeitura,Nao possui,Feminino,Ensino superior incompleto,Casado (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
674,700,Morador,701,Batiza,Outros,2018-02-12 10:40:00,2018-02-12 10:47:00,0 days 00:07:11,30,Brasil,Minas Gerais,Belo Horizonte,Floresta,Leste,,,,,,,4,410.0,,60.0,,50.0,300.0,0.0,0.0,410.0,2.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Superou,5.0,5.0,8.0,9.0,True,Retornara,True,False,False,False,,,,,,Skol,Prefeitura,Masculino,Pos – Graduaçao – Especializaçao,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",7,Baixo,Pós,,Outros,Sudeste,Adulto
675,701,Morador,702,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:41:00,2018-02-12 10:46:00,0 days 00:05:41,30,Brasil,Minas Gerais,Belo Horizonte,Havai,Oeste,,,,,,,6,60.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,Outro,Sim,"Nem melhorou, nem piorou",Nao respondeu,Atendeu plenamente,6.0,6.0,10.0,8.0,True,Retornara,True,False,False,False,,,,,,Ambev,Nao possui,Masculino,Ensino superior incompleto,Solteiro (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Graduado,,Outros,Sudeste,Adulto
676,702,Morador,703,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:42:00,2018-02-12 10:48:00,0 days 00:05:16,20,Brasil,Minas Gerais,Belo Horizonte,Barreiro,Barreiro,,,,,,,1,20.0,,20.0,,0.0,0.0,0.0,0.0,20.0,1.0,Amigos/Familiares,Nao,Nao respondeu,Nao respondeu,Superou,5.0,7.0,5.0,6.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Masculino,Ensino superior incompleto,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",4,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
677,703,Morador,704,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:43:00,2018-02-12 10:47:00,0 days 00:04:00,25,Brasil,Minas Gerais,Belo Horizonte,Santa Isabel,Centro sul,,,,,,,3,400.0,,300.0,,100.0,0.0,0.0,0.0,400.0,1.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Atendeu plenamente,7.0,8.0,5.0,9.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Masculino,Ensino medio completo,Solteiro (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Ensino Básico,,Outros,Sudeste,Adulto
678,704,Morador,705,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:43:00,2018-02-12 10:50:00,0 days 00:07:35,18,Brasil,Minas Gerais,Belo Horizonte,Serra,Centro sul,,,,,,,2,100.0,,50.0,,50.0,0.0,0.0,0.0,100.0,1.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Atendeu plenamente,5.0,8.0,6.0,8.0,True,Retornara,True,False,False,False,,,,,,Skol,Prefeitura,Masculino,Ensino medio completo,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Ensino Básico,,Outros,Sudeste,Jovem adulto
679,705,Morador,706,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:43:00,2018-02-12 10:50:00,0 days 00:06:59,24,Brasil,Minas Gerais,Belo Horizonte,Santa Monica,Pampulha,,,,,,,4,335.0,,250.0,,80.0,5.0,0.0,0.0,335.0,2.0,Internet (site),Nao,Nao respondeu,Nao respondeu,Atendeu plenamente,5.0,6.0,9.0,10.0,True,Retornara,True,False,False,False,,,,,,Uber,Skol,Masculino,Ensino superior incompleto,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
680,706,Morador,707,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:43:00,2018-02-12 10:52:00,0 days 00:08:35,56,Brasil,Minas Gerais,Belo Horizonte,Bacurau,Norte,,,,,,,3,80.0,,20.0,,20.0,20.0,0.0,0.0,60.0,2.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Superou,7.0,8.0,7.0,8.0,True,Retornara,True,False,False,False,,,,,,Skol,Skol,Masculino,Ensino tecnico,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",4,Baixo,Graduado,,Outros,Sudeste,Meia-idade
681,707,Morador,708,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:44:00,2018-02-12 10:51:00,0 days 00:07:17,23,Brasil,Minas Gerais,Belo Horizonte,Candelaria,Venda Nova,,,,,,,4,120.0,,90.0,,30.0,0.0,0.0,0.0,120.0,1.0,Internet (site),Sim,"Nem melhorou, nem piorou",Nao respondeu,Atendeu em parte,7.0,8.0,5.0,9.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Skol,Feminino,Ensino superior completo,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",4,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
682,708,Morador,709,Bloco Havayanas Usadas,Outros,2018-02-12 10:45:00,2018-02-12 10:54:00,0 days 00:08:29,37,Brasil,Minas Gerais,Belo Horizonte,Horto,Leste,,,,,,,5,230.0,,150.0,,50.0,30.0,0.0,0.0,230.0,1.0,Outro,Sim,Melhorou,Nao respondeu,Atendeu plenamente,3.0,7.0,8.0,7.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Amstel,Feminino,Pos – Graduaçao – Doutorado,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",10,Baixo,Pós,,Outros,Sudeste,Adulto
683,709,Morador,710,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:45:00,2018-02-12 10:50:00,0 days 00:05:07,22,Brasil,Minas Gerais,Belo Horizonte,Funcionarios,Centro sul,,,,,,,5,100.0,,50.0,,0.0,50.0,0.0,0.0,100.0,1.0,Outro,Sim,Melhorou,Nao respondeu,Superou,5.0,6.0,6.0,8.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Feminino,Ensino superior incompleto,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",11,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
684,710,Morador,711,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:45:00,2018-02-12 10:52:00,0 days 00:06:32,66,Brasil,Minas Gerais,Belo Horizonte,Betania,Oeste,,,,,,,3,160.0,,150.0,,0.0,10.0,0.0,0.0,160.0,1.0,Internet (site),Nao,Nao respondeu,Nao respondeu,Superou,5.0,5.0,10.0,10.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Nao possui,Feminino,Ensino fundamental completo,Viuvo (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Ensino Básico,,Outros,Sudeste,Idoso
685,711,Visitantes,712,Bloco Havayanas Usadas,Outros,2018-02-12 10:45:00,2018-02-12 10:52:00,0 days 00:06:34,34,Brasil,Minas Gerais,Sao Joao del Rei,,,Sim,6.0,Casa de Amigos/Parentes,onibus rodoviario,Sim,Nao respondeu,6,380.0,0.0,180.0,200.0,0.0,0.0,0.0,0.0,380.0,1.0,Outro,Sim,Melhorou,Nao respondeu,Superou,9.0,8.0,6.0,9.0,True,Retornara,True,False,False,False,True,False,False,False,False,Nao sabe,Ambev,Feminino,Ensino superior completo,Divorciado (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Graduado,Transporte Coletivo,Casa,Sudeste,Adulto
686,712,Morador,713,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:47:00,2018-02-12 10:53:00,0 days 00:06:02,39,Brasil,Minas Gerais,Contagem,Desconhecido,Desconhecido,,,,,,,2,200.0,,100.0,,50.0,50.0,0.0,0.0,200.0,2.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Atendeu plenamente,3.0,8.0,7.0,8.0,True,Retornara,True,False,False,False,,,,,,Outro,Nao possui,Feminino,Pos – Graduaçao – Especializaçao,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",9,Baixo,Pós,,Outros,Sudeste,Adulto
687,713,Morador,714,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:48:00,2018-02-12 10:57:00,0 days 00:08:32,19,Brasil,Minas Gerais,Belo Horizonte,Canaa,Venda Nova,,,,,,,3,100.0,,100.0,,0.0,0.0,0.0,0.0,100.0,1.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Superou,1.0,7.0,8.0,10.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Masculino,Ensino medio completo,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",5,Baixo,Ensino Básico,,Outros,Sudeste,Jovem adulto
688,714,Morador,715,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:49:00,2018-02-12 10:53:00,0 days 00:04:08,28,Brasil,Minas Gerais,Belo Horizonte,Belvedere,Centro sul,,,,,,,4,500.0,,400.0,,100.0,0.0,0.0,0.0,500.0,2.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Atendeu plenamente,7.0,8.0,9.0,9.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Masculino,Ensino medio completo,Solteiro (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Ensino Básico,,Outros,Sudeste,Adulto
689,715,Morador,716,Batiza,Outros,2018-02-12 10:49:00,2018-02-12 10:53:00,0 days 00:04:39,26,Brasil,Minas Gerais,Belo Horizonte,Boa Vista,Leste,,,,,,,5,700.0,,300.0,,200.0,80.0,120.0,0.0,700.0,1.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Atendeu plenamente,7.0,8.0,8.0,8.0,True,Retornara,True,False,True,False,,,,,,Skol,Nao possui,Feminino,Ensino superior completo,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",5,Médio,Graduado,,Outros,Sudeste,Adulto
690,716,Morador,717,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:49:00,2018-02-12 10:52:00,0 days 00:02:55,55,Brasil,Minas Gerais,Belo Horizonte,Centro,Centro sul,,,,,,,4,200.0,,200.0,,0.0,0.0,0.0,0.0,200.0,1.0,Jornais/Revistas,Sim,Melhorou,Nao respondeu,Superou,7.0,7.0,7.0,9.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Nao possui,Feminino,Ensino medio completo,Viuvo (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Ensino Básico,,Outros,Sudeste,Meia-idade
691,717,Morador,718,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:51:00,2018-02-12 10:57:00,0 days 00:06:38,37,Brasil,Minas Gerais,Ribeirao das Neves,Desconhecido,Desconhecido,,,,,,,1,170.0,,50.0,,100.0,20.0,0.0,0.0,170.0,3.0,Jornais/Revistas,Nao,Nao respondeu,Nao respondeu,Superou,5.0,10.0,1.0,10.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Feminino,Ensino superior completo,Casado (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",5,Baixo,Graduado,,Outros,Sudeste,Adulto
692,718,Morador,719,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:51:00,2018-02-12 10:55:00,0 days 00:04:13,16,Brasil,Minas Gerais,Betim,Desconhecido,Desconhecido,,,,,,,1,50.0,,30.0,,20.0,0.0,0.0,0.0,50.0,5.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Atendeu em parte,2.0,1.0,7.0,8.0,True,Retornara,True,False,False,False,,,,,,Skol,Skol,Feminino,Ensino superior incompleto,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",4,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
693,719,Morador,720,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:51:00,2018-02-12 10:56:00,0 days 00:04:55,34,Brasil,Minas Gerais,Belo Horizonte,Vista Alegre,Oeste,,,,,,,3,600.0,,300.0,,100.0,200.0,0.0,0.0,600.0,1.0,Internet (site),Nao,Nao respondeu,Nao respondeu,Atendeu plenamente,8.0,8.0,8.0,9.0,True,Retornara,True,False,False,False,,,,,,Skol,Prefeitura,Masculino,Ensino superior completo,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",9,Médio,Graduado,,Outros,Sudeste,Adulto
694,720,Morador,721,Bloco Havayanas Usadas,Outros,2018-02-12 10:52:00,2018-02-12 11:28:00,0 days 00:35:55,60,Brasil,Minas Gerais,Belo Horizonte,Carlos Prates,Noroeste,,,,,,,3,90.0,,45.0,,45.0,0.0,0.0,0.0,90.0,1.0,Amigos/Familiares,Nao,Nao respondeu,Nao respondeu,Superou,7.0,8.0,8.0,8.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Feminino,Ensino superior completo,Casado (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Graduado,,Outros,Sudeste,Idoso
695,721,Morador,722,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:52:00,2018-02-12 10:57:00,0 days 00:04:54,38,Brasil,Minas Gerais,Belo Horizonte,Funcionarios,Centro sul,,,,,,,6,100.0,,0.0,,100.0,0.0,0.0,0.0,100.0,1.0,Amigos/Familiares,Sim,Piorou,Muita gente,Indiferente,5.0,7.0,8.0,8.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Masculino,Ensino superior completo,Casado (a),"Acima de 8 salários (acima de R$ 7.632,00)",11,Baixo,Graduado,,Outros,Sudeste,Adulto
696,722,Morador,723,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:53:00,2018-02-12 10:56:00,0 days 00:03:30,28,Brasil,Minas Gerais,Sabara,Desconhecido,Desconhecido,,,,,,,3,300.0,,200.0,,100.0,0.0,0.0,0.0,300.0,2.0,Amigos/Familiares,Sim,"Nem melhorou, nem piorou",Nao respondeu,Atendeu plenamente,6.0,7.0,9.0,9.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Nao possui,Masculino,Ensino superior completo,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Graduado,,Outros,Sudeste,Adulto
697,723,Morador,724,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:53:00,2018-02-12 10:58:00,0 days 00:05:24,45,Brasil,Minas Gerais,Belo Horizonte,Alipio de Melo,Noroeste,,,,,,,2,200.0,,150.0,,50.0,0.0,0.0,0.0,200.0,1.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Superou,6.0,6.0,6.0,9.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Feminino,Ensino tecnico,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",6,Baixo,Graduado,,Outros,Sudeste,Meia-idade
698,724,Visitantes,725,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:53:00,2018-02-12 11:04:00,0 days 00:10:53,47,Brasil,Minas Gerais,Juiz de Fora,,,Sim,4.0,Casa de Amigos/Parentes,Carro,Nao,Visitar amigos e parentes,5,350.0,0.0,200.0,50.0,0.0,100.0,0.0,0.0,350.0,3.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Superou,6.0,9.0,8.0,9.0,True,Retornara,True,False,False,False,False,False,False,False,False,Uber,Ambev,Masculino,Ensino superior incompleto,Casado (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",7,Baixo,Graduado,Transporte Privado,Casa,Sudeste,Meia-idade
699,725,Morador,726,Bloco Havayanas Usadas,Outros,2018-02-12 10:54:00,2018-02-12 11:00:00,0 days 00:06:35,39,Brasil,Minas Gerais,Belo Horizonte,Carmo,Centro sul,,,,,,,4,680.0,,320.0,,120.0,240.0,0.0,0.0,680.0,1.0,Jornais/Revistas,Sim,Melhorou,Nao respondeu,Superou,3.0,8.0,7.0,10.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Uber,Feminino,Ensino superior completo,Casado (a),"Acima de 8 salários (acima de R$ 7.632,00)",10,Médio,Graduado,,Outros,Sudeste,Adulto
700,726,Morador,727,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:54:00,2018-02-12 10:59:00,0 days 00:04:58,24,Brasil,Minas Gerais,Lagoa Santa,Desconhecido,Desconhecido,,,,,,,5,520.0,,400.0,,0.0,0.0,120.0,0.0,520.0,1.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Piorou,Infraestrutura,Atendeu plenamente,7.0,8.0,7.0,8.0,True,Retornara,True,False,True,False,,,,,,Ambev,Nao possui,Masculino,Ensino medio completo,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",8,Médio,Ensino Básico,,Outros,Sudeste,Jovem adulto
701,727,Morador,728,Batiza,Outros,2018-02-12 10:54:00,2018-02-12 11:00:00,0 days 00:05:38,28,Brasil,Minas Gerais,Belo Horizonte,Santa Efigenia,Leste,,,,,,,2,160.0,,100.0,,40.0,20.0,0.0,0.0,160.0,2.0,Outro,Sim,Melhorou,Nao respondeu,Atendeu em parte,6.0,7.0,8.0,8.0,True,Retornara,True,False,False,False,,,,,,Nao sabe,Nao possui,Feminino,Ensino superior completo,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Graduado,,Outros,Sudeste,Adulto
702,728,Morador,729,Bloco Havayanas Usadas,Outros,2018-02-12 10:55:00,2018-02-12 11:01:00,0 days 00:06:00,25,Brasil,Minas Gerais,Belo Horizonte,Pompeia,Leste,,,,,,,1,233.0,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Superou,10.0,10.0,10.0,10.0,True,Retornara,True,False,False,False,,,,,,Skol,Skol,Feminino,Ensino fundamental incompleto,Solteiro (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Ensino Básico,,Outros,Sudeste,Adulto
703,729,Morador,730,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:55:00,2018-02-12 10:59:00,0 days 00:03:45,24,Brasil,Minas Gerais,Belo Horizonte,Floresta,Leste,,,,,,,4,300.0,,230.0,,70.0,0.0,0.0,0.0,300.0,1.0,Jornais/Revistas,Sim,Melhorou,Nao respondeu,Atendeu plenamente,7.0,8.0,7.0,9.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Feminino,Ensino medio completo,Solteiro (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Ensino Básico,,Outros,Sudeste,Jovem adulto
704,730,Morador,731,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:57:00,2018-02-12 11:01:00,0 days 00:04:52,32,Brasil,Minas Gerais,Belo Horizonte,Betania,Oeste,,,,,,,3,150.0,,100.0,,50.0,0.0,0.0,0.0,150.0,1.0,"Redes Sociais (Facebook, Twitter, Instagram, Whatsapp)",Sim,Melhorou,Nao respondeu,Atendeu em parte,6.0,8.0,7.0,9.0,True,Retornara,True,False,False,False,,,,,,Skol,Prefeitura,Feminino,Ensino superior completo,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Graduado,,Outros,Sudeste,Adulto
705,731,Morador,732,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:57:00,2018-02-12 11:05:00,0 days 00:08:21,38,Brasil,Minas Gerais,Vespasiano,Desconhecido,Desconhecido,,,,,,,4,500.0,,400.0,,60.0,10.0,0.0,30.0,500.0,1.0,Internet (site),Nao,Nao respondeu,Nao respondeu,Superou,6.0,4.0,8.0,8.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Masculino,Pos – Graduaçao – Mestrado,Casado (a),"Acima de 8 salários (acima de R$ 7.632,00)",10,Baixo,Pós,,Outros,Sudeste,Adulto
706,732,Morador,733,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:57:00,2018-02-12 11:18:00,0 days 00:20:26,41,Brasil,Minas Gerais,Vespasiano,Desconhecido,Desconhecido,,,,,,,1,150.0,,100.0,,50.0,0.0,0.0,0.0,150.0,1.0,Amigos/Familiares,Sim,Melhorou,Nao respondeu,Atendeu plenamente,2.0,4.0,7.0,8.0,True,Retornara,True,False,False,False,,,,,,Prefeitura,Nao possui,Masculino,Ensino medio completo,Divorciado (a),"De 1 a 2 salários (R$ 954,00 - R$ 1.908,00)",2,Baixo,Ensino Básico,,Outros,Sudeste,Meia-idade
707,733,Morador,734,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:57:00,2018-02-12 11:03:00,0 days 00:05:27,21,Brasil,Minas Gerais,Belo Horizonte,Serra,Centro sul,,,,,,,6,320.0,,180.0,,120.0,20.0,0.0,0.0,320.0,1.0,Amigos/Familiares,Nao,Nao respondeu,Nao respondeu,Atendeu plenamente,4.0,8.0,3.0,8.0,False,Viagem,True,False,False,False,,,,,,Skol,Uber,Feminino,Ensino superior incompleto,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",5,Baixo,Graduado,,Outros,Sudeste,Jovem adulto
708,734,Visitantes,735,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:58:00,2018-02-12 11:06:00,0 days 00:07:52,25,Brasil,Minas Gerais,Janauba,,,Sim,5.0,Casa de Amigos/Parentes,onibus rodoviario,Sim,Nao respondeu,5,825.0,0.0,500.0,150.0,0.0,25.0,150.0,0.0,825.0,1.0,Amigos/Familiares,Nao,Nao respondeu,Nao respondeu,Atendeu em parte,7.0,3.0,8.0,8.0,True,Retornara,True,False,True,False,False,False,False,False,True,Prefeitura,Nao possui,Feminino,Ensino superior incompleto,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",8,Médio,Graduado,Transporte Coletivo,Casa,Sudeste,Adulto
709,735,Morador,736,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:59:00,2018-02-12 11:04:00,0 days 00:04:42,16,Brasil,Minas Gerais,Belo Horizonte,Fernao Dias,Nordeste,,,,,,,3,100.0,,50.0,,50.0,0.0,0.0,0.0,100.0,3.0,Jornais/Revistas,Sim,Melhorou,Nao respondeu,Atendeu plenamente,3.0,2.0,4.0,5.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Feminino,Ensino medio incompleto,Solteiro (a),"De 2 a 4 salários (R$ 1.908,00 - R$ 3.816,00)",3,Baixo,Ensino Básico,,Outros,Sudeste,Jovem adulto
710,736,Morador,737,Baianas Ozadas,Baianas Ozadas,2018-02-12 10:59:00,2018-02-12 11:04:00,0 days 00:04:21,32,Brasil,Minas Gerais,Belo Horizonte,Aparecida,Noroeste,,,,,,,4,120.0,,30.0,,40.0,50.0,0.0,0.0,120.0,1.0,Amigos/Familiares,Sim,"Nem melhorou, nem piorou",Nao respondeu,Superou,4.0,5.0,7.0,9.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Feminino,Pos – Graduaçao – Especializaçao,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",8,Baixo,Pós,,Outros,Sudeste,Adulto
711,737,Morador,738,Baianas Ozadas,Baianas Ozadas,2018-02-12 11:00:00,2018-02-12 11:07:00,0 days 00:06:23,23,Brasil,Minas Gerais,Belo Horizonte,Horto,Leste,,,,,,,6,200.0,,100.0,,50.0,50.0,0.0,0.0,200.0,1.0,Internet (site),Sim,Melhorou,Nao respondeu,Superou,8.0,10.0,9.0,10.0,True,Retornara,True,False,False,False,,,,,,Skol,Nao possui,Masculino,Ensino medio incompleto,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",10,Baixo,Ensino Básico,,Outros,Sudeste,Jovem adulto
712,738,Morador,739,Batiza,Outros,2018-02-12 11:00:00,2018-02-12 11:08:00,0 days 00:07:25,26,Brasil,Minas Gerais,Belo Horizonte,Graça,Nordeste,,,,,,,5,273.0,,200.0,,50.0,0.0,0.0,23.0,273.0,1.0,Amigos/Familiares,Nao,Nao respondeu,Nao respondeu,Atendeu em parte,6.0,8.0,6.0,8.0,True,Retornara,True,False,False,False,,,,,,Skol,Amstel,Masculino,Ensino superior completo,Solteiro (a),"De 4 a 8 salários (R$ 3.816,00 - R$ 7.632,00)",7,Baixo,Graduado,,Outros,Sudeste,Adulto
713,739,Morador,740,Baianas Ozadas,Baianas Ozadas,2018-02-12 11:01:00,2018-02-12 11:06:00,0 days 00:05:08,24,Brasil,Minas Gerais,Belo Horizonte,Sao Salvador,Noroeste,,,,,,,4,800.0,,700.0,,50.0,50.0,0.0,0.0,800.0,1.0,Internet (site),Nao,Nao respondeu,Nao respondeu,Atendeu plenamente,5.0,6.0,10.0,10.0,False,Viagem,True,False,False,False,,,,,,Prefeitura,Nao possui,Masculino,Ensino superior completo,Solteiro (a),"Acima de 8 salários (acima de R$ 7.632,00)",11,Médio,Graduado,,Outros,Sudeste,Jovem adulto
